Category,Title,Price GHS,Price Raw,Condition,Region,Area,Location,Description,URL,Source,Scraped Date
Commercial Equipment & Tools,SL200 A4 Laminating Machine,380.0,GH₵ 380,,Greater Accra,Achimota,"Greater Accra, Achimota",Sl200 a4 hot and cold laminating machine document photo paper cards picture painting laminator for...,https://jiji.com.gh/achimota/printing-equipment/sl200-a4-laminating-machine-66voNROd7GsIi3LoJOGqapvx.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Swivel Chair,950.0,GH₵ 950,,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",Buttons Swivel or Bar Chair,https://jiji.com.gh/kumasi-metropolitan/salon-equipment/swivel-chair-n2o9G0PnWhNMATeVMGnvqmyo.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Barber Chairs,585.0,GH₵ 585,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Quality and affordable,https://jiji.com.gh/accra-metropolitan/salon-equipment/barber-chairs-kqhndhZ9Rld0Sig9G4cSDj4p.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Walking Stick (4 Legs Quad Cane),120.0,GH₵ 120,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Four feet Quad Walking Stick
* Manufactured from lightweight Aluminum
* Qua base provides greater...",https://jiji.com.gh/accra-metropolitan/medical-equipment/walking-stick-4-legs-quad-cane-rq4kvKESNYW30mFIWMZsUleK.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Methanol 96%,160.0,GH₵ 160,Bulk prices,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Methanol's used as an antiseptic and disinfectant.,https://jiji.com.gh/accra-metropolitan/medical-equipment/methanol-96-fSOlBdMc7A47aUwrvKQ0cqvX.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Family Size Popcorn   Maker,420.0,GH₵ 420,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Home and family picknick size pop corn making machine
Electric popcorn device",https://jiji.com.gh/accra-metropolitan/restaurant-and-catering-equipment/family-size-popcorn-maker-5x9BuVDY3xyeRW1PcmNOYksu.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Salon / Babering Chair,1700.0,"GH₵ 1,700",,Greater Accra,Madina,"Greater Accra, Madina",Neat and in perfect condition up to 3 available,https://jiji.com.gh/madina/salon-equipment/salon-babering-chair-8ir3FUxdyRIH50TN9vpBVveQ.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,20' Industrial Axial Exhaust Fans,2200.0,"GH₵ 2,200",,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",20inch Industrial Axial Exhaust Fans available at cool price,https://jiji.com.gh/accra-metropolitan/manufacturing-equipments/20-industrial-axial-exhaust-fans-mBGhKjJEongLGNO1pj52OVhO.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Barbering Chair,1250.0,"GH₵ 1,250",,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Barbering adjustable chairs,https://jiji.com.gh/accra-metropolitan/salon-equipment/barbering-chair-aT9EdIUQZ4PW8eaomdiawAYN.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Nitrile Disposable Black Gloves Powder-free & Latex-free - 100pcs/Box,85.0,GH₵ 85,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",FOOD SAFE: Our disposable latex-free gloves are powder-less food-grade gloves that can be used as...,https://jiji.com.gh/tema-metropolitan/safety-equipment/nitrile-disposable-black-gloves-powder-free-latex-free-100pcs-box-dZMtQsjm7YNtGi8ikQH6FhTd.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Led Mirror,1300.0,"GH₵ 1,300",,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",Local Salon and Barbering Mirror,https://jiji.com.gh/kumasi-metropolitan/salon-equipment/led-mirror-uSu9ZsyQIkR11tkcxUn33GHL.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,A3 Dtf Printer,37000.0,"GH₵ 37,000",,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle","A3 dtf printer double xp 600 print head for Sublimation of Shirts, Mugs.
Free 2kg melt powder |...",https://jiji.com.gh/kokomlemle/printing-equipment/a3-dtf-printer-5nUp3Of3OWYrXwrqugN8pkCp.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Automatic Quality Block Molding Machine,11000.0,"GH₵ 11,000",,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan","Automatic Quality Block Molding Machine
that comes with the accessories below
* 5 and 6 inches...",https://jiji.com.gh/tema-metropolitan/manufacturing-equipments/automatic-quality-block-molding-machine-3mZT4gcdNMuOkXqurx4IEIxN.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Cardio 4 Litmann Stethoscope Package,599.0,GH₵ 599,,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan","It comes with free stethoscope bag, patella hammer, penlight, retractable tape measures at higher...",https://jiji.com.gh/kumasi-metropolitan/medical-equipment/cardio-4-litmann-stethoscope-package-wSMBOEhfE6WjYP1wByOn5q1j.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Ovulation Test Kits (6 Pieces),65.0,GH₵ 65,,Greater Accra,Mamprobi,"Greater Accra, Mamprobi","Ovulation test kit, also known as an ovulation predictor kit (OPK), is a home test that detects the...",https://jiji.com.gh/mamprobi/medical-equipment/ovulation-test-kits-6-pieces-B5fvWi5dAcyp2zn6id9QRolo.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Commercial Fufu Pounding Machine,3000.0,"GH₵ 3,000",Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Fufu pounding Machines for commercial businesses and also home usages. 
Fufu Machine with Electric...",https://jiji.com.gh/accra-metropolitan/restaurant-and-catering-equipment/commercial-fufu-pounding-machine-BxwrS1RvbbnPMnMja84cuFTq.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Ph Meter (Multifunction),1400.0,"GH₵ 1,400",,Greater Accra,Mamprobi,"Greater Accra, Mamprobi",PH meter is an electronic instrument that accurately measures the acidity or alkalinity (pH) of a...,https://jiji.com.gh/mamprobi/medical-equipment/ph-meter-multifunction-mxIVvG75pVayQulSGlGZLBzg.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Kenwood Hand Dryer (KW5501),280.0,GH₵ 280,,Greater Accra,Accra New Town,"Greater Accra, Accra New Town",Professional Hair Dryer,https://jiji.com.gh/accra-new-town/salon-equipment/kenwood-hand-dryer-kw5501-lHHyVN81Lfahl3SILQjYpWx.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Audien Atom Pro 2 (Hearing Aid),2000.0,"GH₵ 2,000",,Greater Accra,Kwashieman,"Greater Accra, Kwashieman","Audien Atom Pro 2
A2 Sound Chip: Offers clear sound and advanced background noise...",https://jiji.com.gh/kwashieman/medical-equipment/audien-atom-pro-2-hearing-aid-oIuGKgqNPHUAWpjH24Wsg7hg.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Elbow Crutches (Single Arm),85.0,GH₵ 85,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","General specifications at a glance
This pair of Elbow Crutches with feature can be configured to...",https://jiji.com.gh/accra-metropolitan/medical-equipment/elbow-crutches-single-arm-tK7dMHJFu12sX9IkjtTrCQdq.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Elite Barbers Professional Air Brush (Hair Spraying Gun),350.0,GH₵ 350,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","This dual-action airbrush have a white switch, just press it and the trigger works, air will be...",https://jiji.com.gh/accra-metropolitan/salon-equipment/elite-barbers-professional-air-brush-hair-spraying-gun-uJpWDcePhQDCLFGT03xxRdkO.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Suction Catheter,5.0,GH₵ 5,,Greater Accra,Dansoman,"Greater Accra, Dansoman",It is used to remove mucus from the child's airway,https://jiji.com.gh/dansoman/medical-equipment/suction-catheter-3uzSEGMALvg06rJnba1o2U80.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Container Belts,85.0,GH₵ 85,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Container belts available in stock,https://jiji.com.gh/accra-metropolitan/safety-equipment/container-belts-8CcDpEdb8d9RkKaqPmrzBUsu.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Green And Orange Reflector Vest Or Shirt,16.0,GH₵ 16,,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle","Reflective vest
Safety wear
Colors: green and orange
Available at wholesale price",https://jiji.com.gh/kokomlemle/safety-equipment/green-and-orange-reflector-vest-or-shirt-7DScoZw2PdQWCt7KpYwVJtPH.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,High Quality Media Jacket.,250.0,GH₵ 250,,Greater Accra,Nungua,"Greater Accra, Nungua",Comes with several pockets for maximum holding and comfort.,https://jiji.com.gh/nungua/safety-equipment/high-quality-media-jacket-fSgmrljQuYURti4MMEGTEGjG.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Commercial Tabletop Pastries/Food Warmer 60cm,2500.0,"GH₵ 2,500",Brand New,Greater Accra,Labone,"Greater Accra, Labone",Contact us on054*********. Our showroom is located behind osu children home at the labone junction.,https://jiji.com.gh/labone/restaurant-and-catering-equipment/commercial-tabletop-pastries-food-warmer-60cm-upYr876RJr6YmHeFhUCF00Oo.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,5L Portable Medical Grade Oxygen Concentrator (Omnicare-Usa),5500.0,"GH₵ 5,500",,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Portable Oxygen Concentrator 5L High oxygen purity level 96% 5 L OXYGEN CONCENTRATOR Flow rate...,https://jiji.com.gh/accra-metropolitan/medical-equipment/5l-portable-medical-grade-oxygen-concentrator-omnicare-usa-32efe2hTQnSDZrlVEj4YVPAw.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,New Butterfly Hand Sewing Machine,950.0,GH₵ 950,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","With simple but reliable and strong structure, this machine is widely used in household sewing...",https://jiji.com.gh/accra-metropolitan/manufacturing-equipments/new-butterfly-hand-sewing-machine-dTMdeFFWZCx26khmkY92NINi.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Salon Chair,2400.0,"GH₵ 2,400",,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",Chain Gold and Silver Chair,https://jiji.com.gh/kumasi-metropolitan/salon-equipment/salon-chair-gkDsleAbEdReWG9uLstOGSFE.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Salon Chair,2500.0,"GH₵ 2,500",,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",031 Salon and Barbering Chair,https://jiji.com.gh/kumasi-metropolitan/salon-equipment/salon-chair-5qWTbShNean5htXqA1t4Wfrs.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,5 in 1 Block Machine (Cuts 5 Blocks at a Time),27000.0,"GH₵ 27,000",Bulk prices,Greater Accra,Achimota,"Greater Accra, Achimota",5 in 1 block machine is available for sale for contractors and block factory managers and suppliers...,https://jiji.com.gh/achimota/manufacturing-equipments/5-in-1-block-machine-cuts-5-blocks-at-a-time-Cef7GUXYVsBr9wLjpbi1jqf4.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,"Large Format/Industrial Printers,Ecosolvent,Sublimatio,Xp600",25000.0,"GH₵ 25,000",,Greater Accra,Circle,"Greater Accra, Circle",Brand New Mimaage 6ft & 10ft large format printer . Comes with free inks XP600 and other printing...,https://jiji.com.gh/circle/printing-equipment/large-format-industrial-printers-ecosolvent-sublimatio-xp600-1C57z753zCQ79Es9GC5v137z.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Pull Up Banner Machine/ Roll Up Banner Machine/,380.0,GH₵ 380,,Greater Accra,Alajo,"Greater Accra, Alajo",Quality & Affordable Pull Up Banner Machine Without Printing,https://jiji.com.gh/alajo/printing-equipment/pull-up-banner-machine-roll-up-banner-machine-u4UcB6iI4HAGea2mB2L5E7Rm.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,B P Machine Omron M2,1000.0,"GH₵ 1,000",,Greater Accra,Korle Gonno,"Greater Accra, Korle Gonno",This product is use to mornitor patient temperature,https://jiji.com.gh/korle-gonno/medical-equipment/b-p-machine-omron-m2-ywJEiEIW6EdJpFU8RLci1W6K.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,"LED Big Saloon Mirror, Barbershop Hanging Mirror",3350.0,"GH₵ 3,350",,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Professional-Grade Design: The Yoocell oc7010 Salon Beauty Mirror is designed with a contemporary...,https://jiji.com.gh/accra-metropolitan/salon-equipment/led-big-saloon-mirror-barbershop-hanging-mirror-piyBHNaBc9uKrOOXwYZYpg1P.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Male External Catheter,10.0,GH₵ 10,,Greater Accra,Dansoman,"Greater Accra, Dansoman",It us used to drain urine from the bladder,https://jiji.com.gh/dansoman/medical-equipment/male-external-catheter-wXzG1AECf2knxWVaYwxeyiWy.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Used 6ft Large Format Printer(Graphking),17500.0,"GH₵ 17,500",,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle","Quality printer used for 6 month by a Nigerian who has left the country. 
Things that you need and...",https://jiji.com.gh/kokomlemle/printing-equipment/used-6ft-large-format-printer-graphking-dLXeMJz5XumeNvNNTFCLX62G.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Twotrees Engraving Machine,4500.0,"GH₵ 4,500",,Greater Accra,Lapaz,"Greater Accra, Lapaz","Brand new TwoThree Diode Laser Engraving machine, applicable materials: Acrylic, Glass, Leather,...",https://jiji.com.gh/lapaz/stationery/twotrees-engraving-machine-a5VxJpN3ObO8tz3tfqdgY36r.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Barbed Wire,400.0,GH₵ 400,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Brand new barbed wire for farm and animal fencing,very sharp pointer",https://jiji.com.gh/accra-metropolitan/safety-equipment/barbed-wire-s8iIDtFcF9s9sBfZshVnxK2i.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Digital Wrist Blood Pressure Monitor,220.0,GH₵ 220,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Rechargeable digital BP pressure monitoring device, easy to read",https://jiji.com.gh/accra-metropolitan/medical-equipment/digital-wrist-blood-pressure-monitor-B1662IULNC9lkQgFl6y3fplw.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Colostomy Bag,23.0,GH₵ 23,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",A colostomy bag is a medical pouch that collects stool through an opening on the abdomen called a...,https://jiji.com.gh/accra-metropolitan/medical-equipment/colostomy-bag-sf5HjgZBZZKMl5QRWx4HEz5C.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Littmann Classic 2,200.0,GH₵ 200,,Greater Accra,Mamprobi,"Greater Accra, Mamprobi","Used to identify ,listern and study heart,lung and other body sounds for diagnosis",https://jiji.com.gh/mamprobi/medical-equipment/littmann-classic-2-dvVm6ahj3paMTZ2mPvP5GCwG.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Absorbent Pad,650.0,GH₵ 650,,Greater Accra,Spintex,"Greater Accra, Spintex","EASY AND RELIABLE: Our oil absorbent mats are super absorbent, so you can handle any oil spills or...",https://jiji.com.gh/spintex/safety-equipment/absorbent-pad-xEVoFev4j88quVEu7Ny5Bu9D.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Hernia Belt,400.0,GH₵ 400,,Greater Accra,Mamprobi,"Greater Accra, Mamprobi","Used to temporarily manage hernia symptoms like pain and bulging, keeping tissues pushed in,...",https://jiji.com.gh/mamprobi/medical-equipment/hernia-belt-BwT02t4MFen9iqKYXp1jCdDb.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Commercial Juice Dispenser 3 In 1,7500.0,"GH₵ 7,500",Brand New,Greater Accra,Labone,"Greater Accra, Labone",Contact us on054********* our showroom is located in labone,https://jiji.com.gh/labone/restaurant-and-catering-equipment/commercial-juice-dispenser-3-in-1-xBlD7Do1xC8rVNglytmD6egm.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,54lamps Hi-End Stage Lights at Wholesale Prices,699.0,GH₵ 699,,Greater Accra,Madina,"Greater Accra, Madina",54lamps hi-end stage lights at wholesale prices,https://jiji.com.gh/madina/stage-lighting-and-effects/54lamps-hi-end-stage-lights-at-wholesale-prices-z6RhGdphotjKtdvo892uw4xO.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Commercial Stainless Steel Table,5000.0,"GH₵ 5,000",Brand New,Greater Accra,Labone,"Greater Accra, Labone",Our showroom is located next to coco eats Resturant in labone📍Contact us on054*********,https://jiji.com.gh/labone/restaurant-and-catering-equipment/commercial-stainless-steel-table-chu9ozVqReiFgVxAfX5wRVp0.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Oxygen Cylinder (10ltrs Complete),1550.0,"GH₵ 1,550",,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Capacity : 10Ltrs water capacity. Working pressure (Minimum) : 150kg/cm2 at 15o c Test Pressure...,https://jiji.com.gh/accra-metropolitan/medical-equipment/oxygen-cylinder-10ltrs-complete-5c4X3ARITbHtw2pl9PndQVNy.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Curtains and Net Mesh Led Lights,190.0,GH₵ 190,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Net lights , curtains lights and all Xmas lights are available in various colors . White, warm, RGB...",https://jiji.com.gh/accra-metropolitan/stage-lighting-and-effects/curtains-and-net-mesh-led-lights-yEQfqv9wOblhK2LUqXkkNvCL.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Equator 3000 Standing Hair Dryer,1150.0,"GH₵ 1,150",,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Stand-up hair dryer
Comes in black, red and white",https://jiji.com.gh/accra-metropolitan/salon-equipment/equator-3000-standing-hair-dryer-rsBxkILqdPk7eCQINfQWdJvp.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Weed Roller,150.0,GH₵ 150,,Greater Accra,Circle,"Greater Accra, Circle",110mm -Specific Transport Sleeves - Odorproof Plastic Joint Tube Case with Locking Mechanism-Like...,https://jiji.com.gh/circle/stationery/weed-roller-b5Sgj0pVtx0axGVIHHkz1RRm.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Veronica Bucket Set With Stand Large,750.0,GH₵ 750,,Greater Accra,Mamprobi,"Greater Accra, Mamprobi","Veronica Bucket set with Stand available is stock.
buy Quality at an affordable price from Fsc...",https://jiji.com.gh/mamprobi/medical-equipment/veronica-bucket-set-with-stand-large-3Rz0jJi8eGlYVlcUOomHdoYO.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Heat Extractor Fan,950.0,GH₵ 950,Brand New,Greater Accra,Dworwulu,"Greater Accra, Dworwulu","4 blades Heat Extractor fans
Restaurant, Domestic kitchen cooling fan.
10, 12,14,16,18,20inches...",https://jiji.com.gh/dworwulu/restaurant-and-catering-equipment/heat-extractor-fan-nLRzwXQ01JDbPLfMyEXnmTph.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Kf94 Mask White,20.0,GH₵ 20,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Kf94 mask white color and other colors available,https://jiji.com.gh/accra-metropolitan/medical-equipment/kf94-mask-white-BlZ5q0Zih0U7lmvmlmMoesib.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Solid Black All Leather Hair Washing Basin,3200.0,"GH₵ 3,200",,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",High quality all leather black hair washing basin for all executive beauty facilities.,https://jiji.com.gh/tema-metropolitan/salon-equipment/solid-black-all-leather-hair-washing-basin-qfkE96QMDmzht4Poa55i2nWJ.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Electric Fufu Machine (SMALL),1700.0,"GH₵ 1,700",Brand New,Greater Accra,Circle,"Greater Accra, Circle","Medium sized fufu pounding machine made purposely for home used and personal use... 
It uses an...",https://jiji.com.gh/circle/restaurant-and-catering-equipment/electric-fufu-machine-small-vZwujPhsr0O76saLMcodBI9M.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Doctor Scrubs,115.0,GH₵ 115,,Greater Accra,Korle Gonno,"Greater Accra, Korle Gonno",Scrubs is use for doctors nd nurses,https://jiji.com.gh/korle-gonno/medical-equipment/doctor-scrubs-tP6GMi4fS22CWYr5kjCPbrPh.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Perasafe Disinfectant for Medical Devices,1100.0,"GH₵ 1,100",,Greater Accra,Mamprobi,"Greater Accra, Mamprobi","Rely+On PeraSafe... A High level disinfectant for medical devices.
It is effective against bacteria,...",https://jiji.com.gh/mamprobi/medical-equipment/perasafe-disinfectant-for-medical-devices-1CMXVPLxAP0i9baZoDpcFMwt.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Distilled Water 20liters,250.0,GH₵ 250,,Greater Accra,Mamprobi,"Greater Accra, Mamprobi","Distilled water is used for sterilizing medical equipment, lead-acid batteries, automotive cooling...",https://jiji.com.gh/mamprobi/medical-equipment/distilled-water-20liters-mymkvceLVrLH0ndbEwANCb8t.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Chemistry Reagents,300.0,GH₵ 300,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","All chemistry reagents available 
alt, ast, creat, alb, tp, urea, gluc, etc.",https://jiji.com.gh/accra-metropolitan/medical-equipment/chemistry-reagents-fEDALn5WooDCWrRpVl6Bi6dS.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Plantain Chips Cutter,9500.0,"GH₵ 9,500",Brand New,Greater Accra,Labone,"Greater Accra, Labone",all newly stocked equipments available at RAF commercial kitchen equipmentsOur showroom is located...,https://jiji.com.gh/labone/restaurant-and-catering-equipment/plantain-chips-cutter-rlzKSF4pEE5DqYB1zylylZOM.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,A4 Printing Paper,265.0,GH₵ 265,Bulk prices,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",A4 printing paper at cool price,https://jiji.com.gh/accra-metropolitan/stationery/a4-printing-paper-51uapeBSppEcRdbL5jwx5l1b.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Brandnew Industrial Sewing Mch.,3699.0,"GH₵ 3,699",,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Brandnew DOIT industrial sewing machine. Reputable machine brand. For fine and neat stitching, you...",https://jiji.com.gh/accra-metropolitan/manufacturing-equipments/brandnew-industrial-sewing-mch-zY1XbbeAZLdOF7swU3GyIxKl.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Combo Heat Press Machine,3800.0,"GH₵ 3,800",,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Sales Promo!! Sale Promo! Wholesale price, a lot of stock is in, Brand new sealed 9 in 1 High...",https://jiji.com.gh/accra-metropolitan/printing-equipment/combo-heat-press-machine-6jZdzhLGLSUqceAy5r996WbA.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Hiv Test Kit (Cassette),200.0,GH₵ 200,,Greater Accra,Mamprobi,"Greater Accra, Mamprobi",Self-test kits in Ghana are used to help people learn their HIV status in a private and confidential...,https://jiji.com.gh/mamprobi/medical-equipment/hiv-test-kit-cassette-dNlmbJu2D8TIaBkoa7lv6bEG.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Ingco Tool Vest,369.0,GH₵ 369,,Greater Accra,Abelemkpe,"Greater Accra, Abelemkpe",INGCO Tool Vest For Working,https://jiji.com.gh/abelemkpe/safety-equipment/ingco-tool-vest-C6b6vx6S84ywr84031hFQAkr.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Blood Pressure Monitor / Armstyle Bp Monitor,150.0,GH₵ 150,,Greater Accra,Ofankor,"Greater Accra, Ofankor",Armstyle Blood pressure monitor,https://jiji.com.gh/ofankor/medical-equipment/blood-pressure-monitor-armstyle-bp-monitor-kesmkbqgZTWflDM8jm1Agwe1.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Extremely Durable Doubledoor PVC-622-2B Display Fridge Pearl,12999.0,"GH₵ 12,999",Brand New,Greater Accra,Adabraka,"Greater Accra, Adabraka",Fast cooling Energy Saving See-Through inside LED lamp Lockable double glazed doors with handles...,https://jiji.com.gh/adabraka/store-equipments/extremely-durable-doubledoor-pvc-622-2b-display-fridge-pearl-ingvRx5wQB68xAnpEupHw8Rt.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Sheet Protector 100pcs,50.0,GH₵ 50,,Greater Accra,Osu,"Greater Accra, Osu",Sheet protector is use to put documents in the file list ring file and Arch file,https://jiji.com.gh/osu/stationery/sheet-protector-100pcs-2NnqfD9n6CvZy6KdF1ARTkYj.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Ultrasound Scan Machine,15000.0,"GH₵ 15,000",,Ashanti,Atwima Kwanwoma,"Ashanti, Atwima Kwanwoma","Various options of ultrasound scan machines available.
DKN Medical Supplies – Ghana’s Biggest & Most...",https://jiji.com.gh/atwima-kwanwoma/medical-equipment/ultrasound-scan-machine-xh1h0Gkh9vCnwwDcovfWCukc.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Coffee Table / Bedside,240.0,GH₵ 240,,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan","Bedside or coffee table . Available in white,black, brown",https://jiji.com.gh/kumasi-metropolitan/salon-equipment/coffee-table-bedside-hKU4NBxusc5QR22SK3ToRhSL.html,Jiji Ghana (jiji.com.gh),2026-04-27
