dataset,source,scraped_date,category,title,price_ghs,condition,region,area,location,seller_badge,description,price_outlier_flag,platform,tags
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Lacoste Bag,150.0,,Greater Accra,Ablekuma,"Greater Accra, Ablekuma",,,False,Platform B,Women's
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,"Balenciaga Runner Sneakers In The ""White/Blue/Red""",1400.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Men's, 39, 40, 41, 42, 43, 44, 45"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Classic Heritage Leather Penny Loafers – Coffee Brown,330.0,,Greater Accra,Asylum Down,"Greater Accra, Asylum Down",,,False,Platform B,"Men's, 39, 40, 41, 42, 43, 44, 45"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Sunline Quality Sandals,300.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Men's, 40, 41, 42, 43, 44, 45"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Origional Gibson Boots Black,1899.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,True,Platform B,"Unisex, 40, 41, 42, 43, 44, 45"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Floral Skirt and Top for Girls,150.0,,Greater Accra,Spintex,"Greater Accra, Spintex",,,False,Platform B,Girls
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Quality Fuce Sandals for Children,100.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Unisex, 33, 34, 35"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,D1 Milano Watch Polycarbon Shadow,300.0,,Greater Accra,Santa Maria,"Greater Accra, Santa Maria",,,False,Platform B,Men's
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Beautiful Gowns for 1-3yrs Only,250.0,,Greater Accra,Madina,"Greater Accra, Madina",,,False,Platform B,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,2 Piece for Boys,140.0,,Greater Accra,Nungua,"Greater Accra, Nungua",,,False,Platform B,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Luofu Soft Toe Men Lux Slide.Size 40-45,180.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Men's, 40, 41, 42, 43, 44, 45"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Quality Black Mirror Shoes,280.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Unisex, 39, 40, 41, 42, 43, 44, 45"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Quality Plain Sweatshirts,150.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Bulk prices, Unisex, S, M, L, XL, XXL, 3XL"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Zara Lux Men Sandals. Original. Size 40-45,520.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Men's, 39, 40, 41, 42, 43, 44, 45"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Original Gucci Stepper Slide,250.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Men's, 40, 41, 42, 43, 44, 45"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Seiko 5 Sports Automatic Watch,720.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,Men's
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Love Shaped Sunglasses For Girls,40.0,,Greater Accra,Madina,"Greater Accra, Madina",,,False,Platform B,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Desert Quality Boots,750.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Unisex, 39, 40, 41, 42, 43, 44, 45"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Fantastic Top and Down for Your Girl.,160.0,,Greater Accra,Dzorwulu,"Greater Accra, Dzorwulu",,,False,Platform B,Girls
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Gold Bell American Grade a Boot,1550.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Unisex, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,"Balenciaga Runner Sneakers In ""White/Green/Blue Colorway",1400.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Men's, 39, 40, 41, 42, 43, 44, 45"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Chrome Hearts Glasses (Now Available),250.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Loro Piana Loafers (Black),470.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Men's, 40, 41, 42, 43, 44, 45"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Delivery Package,3500.0,,Greater Accra,Spintex,"Greater Accra, Spintex",,,True,Platform B,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Gucci Stepper. 39-44,180.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Men's, 39, 40, 41, 42, 43, 44"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Faded Premium Cotton Acid Wash Vintage T-Shirts,150.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Women's, S, M, L, XL, XXL, 3XL, 4XL, 5XL"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Led Motorcycle Backpack,2100.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,True,Platform B,Men's
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Panerai Luminor Submersible Style Luxury Watch,300.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,Unisex
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Luxury Bright Leather Shoes for Men,215.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,Men's
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Children’S Shoes,100.0,,Greater Accra,McCarthy Hill,"Greater Accra, McCarthy Hill",,,False,Platform B,"Unisex, 26, 29, 30, 27, 28, 35, 34, 33, 32, 25"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Stripped Tees,100.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,Men's
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Cat Dog Mouth Quality Sandals,320.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Men's, 40, 41, 42, 43, 44, 45"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Cartier Santos Dumont Watch,350.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,Unisex
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Midnight Luxe Suede Loafers,350.0,,Greater Accra,Asylum Down,"Greater Accra, Asylum Down",,,False,Platform B,"Men's, 40, 41, 42, 43, 44, 45"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,100% Original Gibson Tactical Boot,1899.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,True,Platform B,"Unisex, 38, 39, 40, 41, 42, 43, 44, 45, 46"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Safety Shoe,250.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Unisex, One Size / No Size"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Armystrong Desert Boot,699.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Unisex, 39, 40, 41, 42, 43, 44, 45, 46, 47"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Trendy Men's Stylish Casual T-Shirt and Shorts Set,155.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,Men's
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Spiritual Activated Rings,200.0,,Greater Accra,Pokuase,"Greater Accra, Pokuase",,,False,Platform B,"Bulk prices, Men's"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,"Chrome Hearts Glasses (Black, Brown)",250.0,,Greater Accra,Teshie,"Greater Accra, Teshie",,,False,Platform B,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Nike Socks,20.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",,,False,Platform B,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,G-Shock Alien,350.0,,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",,,False,Platform B,Men's
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Silicon Breast Lift Tape Pad,35.0,,Greater Accra,Kasoa,"Greater Accra, Kasoa",,,False,Platform B,Bulk prices
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Security Leather Desert Boots,899.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Unisex, 41, 42, 43"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Original Iced Out Silver Grillz/Slugs,230.0,,Greater Accra,Adenta,"Greater Accra, Adenta",,,False,Platform B,Unisex
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,"Men's Formal
Low-Cut Loafers",200.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,"Men's, 41, 42, 43, 44, 45, 46, 47"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Classic Shoes,200.0,,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",,,False,Platform B,Men's
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Baggy /Bola Short Jeans,530.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,Unisex
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Custom Made Kente,3000.0,,Greater Accra,Abokobi,"Greater Accra, Abokobi",,,True,Platform B,Unisex
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Iconic Gent Clogs Crocs Wear,250.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Men's, 40, 41, 42, 43, 44, 45"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Mike Lunar Force 1,780.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Unisex, 39, 41, 44, 43, 42, 40, 45"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,New NFL Jerseys,250.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Men's, XL, XXL, 3XL, 4XL"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Classic Casio Stainless Steel Quartz Watch,450.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,Unisex
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,New Balance 9060 Black/Castlerock Sneakers,400.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Men's, 39, 40, 41, 42, 43, 44, 45"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Luofu Quality Sandals,270.0,,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle",,,False,Platform B,"Unisex, 36, 37, 38, 39, 40, 41, 42, 43"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Wholesale Quality Cotton Sweatshirts,170.0,,Greater Accra,Ashomang Estate,"Greater Accra, Ashomang Estate",,,False,Platform B,"Bulk prices, Unisex, S, M, L, XL, XXL, 3XL"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Warm Winter Thermal Leggings,150.0,,Greater Accra,Ashomang Estate,"Greater Accra, Ashomang Estate",,,False,Platform B,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,"Men's Loafers
Shoes - Brown",225.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,"Men's, One Size / No Size"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Black Kaftan,400.0,,Greater Accra,Sowutwuom,"Greater Accra, Sowutwuom",,,False,Platform B,"Men's, L, XL, XXL, 3XL, 4XL"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,White Kaftan,400.0,,Greater Accra,Sowutwuom,"Greater Accra, Sowutwuom",,,False,Platform B,"Men's, L, XL, XXL, 3XL, 4XL"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Top Quality Men Shirt Short,200.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",,,False,Platform B,Men's
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Original Louis Vuitton Sandal,280.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Men's, 38, 39, 40, 41, 42, 43, 44, 45"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Men's Canvas Low Cut Sneakers,185.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,"Men's, One Size / No Size"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Original Converse High Top Black,550.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Unisex, 40, 41, 42, 43, 44, 45"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Meshy Thong Panties,25.0,,Greater Accra,Sowutwuom,"Greater Accra, Sowutwuom",,,False,Platform B,"Women's, S, M, L, XL"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Baby 5in1 Dress Set,80.0,,Ashanti,Asokore Mampong Municipal,"Ashanti, Asokore Mampong Municipal",,,False,Platform B,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Rolex Oyster Perpetual Datejust 41,199000.0,,Greater Accra,North Industrial Area,"Greater Accra, North Industrial Area",,,True,Platform B,Men's
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Round Cap/Snapback,180.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Pretty Dress for 4-5yrs Only,200.0,,Greater Accra,Madina,"Greater Accra, Madina",,,False,Platform B,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,New Balance 1906r Castlerock Sneakers,400.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Men's, 38, 39, 40, 41, 42, 43, 44, 45"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Valenzo Watch (Philipe Patek),250.0,,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",,,False,Platform B,Unisex
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Quality Knitted Zipper Sweater Jacket,250.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Bulk prices, Unisex, S, M, L, XL, XXL, 3XL"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Dog Mouth Sandals Size 37/38,250.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Men's, 37, 38"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Timberland Mirror Brown,1200.0,,Greater Accra,Adabraka,"Greater Accra, Adabraka",,,False,Platform B,"Unisex, 40, 41, 42, 43, 44, 45"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Quality Sneakers,270.0,,Greater Accra,Teshie,"Greater Accra, Teshie",,,False,Platform B,"Men's, 41, 44"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,2 Pcs Suits,600.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,"Men's, One Size"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Berluti Black High Sole Shoes,850.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Men's, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Security Desert Boots,699.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Unisex, 38, 39, 40, 41, 42, 43, 45"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Coach Mini Rohan Bags,400.0,,Greater Accra,Nima,"Greater Accra, Nima",,,False,Platform B,Women's
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Nike Airmax 95 Triple Black,500.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,"Unisex, 39, 40, 41, 42, 43, 44, 45"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Original Mirror Police and Military Shoes,400.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,Unisex
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Classy Office Mirror Shoes,270.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Unisex, 38, 39, 40, 41, 42, 43, 44, 45"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Special Buttons Shirt,250.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Men's, M, L, XL, XXL, 3XL"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Clarks Black Lace Men’S Shoe,850.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,Men's
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Elegant Golden Luxury Watch + Bracelet Gift Set for Gentlemen,165.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,Men's
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Omega Speedmaster Heritage Model Watch,500.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,Men's
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Hikingpack,380.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Bulk prices, Unisex"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Cartier Signature,600.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,Men's
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Original Ghana Black Stars Jersey With Collars (Customize),150.0,,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",,,False,Platform B,"Unisex, S, M, L, XL, XXL, 3XL"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,NFL Jerseys,140.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,Unisex
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Old School Cartier Watches,250.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,Women's
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Beautiful and Colourful Ankara Pants,60.0,,Greater Accra,Adenta,"Greater Accra, Adenta",,,False,Platform B,"Bulk prices, Women's, M, L, XL, XXL"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Maxi Dress,85.0,,Greater Accra,Madina,"Greater Accra, Madina",,,False,Platform B,"Women's, M, L, XL"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Elite Pure White Luxe Sneakers - Black (White Sole),400.0,,Greater Accra,Asylum Down,"Greater Accra, Asylum Down",,,False,Platform B,"Men's, 39, 40, 41, 42, 43, 44, 45"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Gorgeous Lace,650.0,,Greater Accra,Adabraka,"Greater Accra, Adabraka",,,False,Platform B,Unisex
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,3 in 1 (Gown) Nightwear,60.0,,Greater Accra,Adenta,"Greater Accra, Adenta",,,False,Platform B,One Size
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Richard Mille Watches,350.0,,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",,,False,Platform B,Men's
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Richard Mille Ice Watch,350.0,,Greater Accra,Santa Maria,"Greater Accra, Santa Maria",,,False,Platform B,Men's
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Original Football Boot at Cool Price,250.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,Unisex
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Timberland 45 Anniversary,1500.0,,Greater Accra,Adabraka,"Greater Accra, Adabraka",,,False,Platform B,"Unisex, 39, 40, 41, 42, 43, 44, 45"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Kaftan and Casual Wear,350.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,"M, L, XL, XXL"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Rossi Black Mens Shoe,900.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Men's, 39, 40, 41, 42, 43, 44, 45, 46"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Clarks Black Official Men Shoe,950.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Men's, 40, 41, 42, 43, 44, 45, 46"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,"Luxury Cartier Chronograph Watch – Dial, Leather Strap",350.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,Men's
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Anchored in Excellence: Yachtmaster Oysterflex,350.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,Men's
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Palm Angel Men Slide Size 40-45,150.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Men's, 40, 41, 42, 43, 44"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Original Airforce Low Sail Malachite,450.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Unisex, 40, 41, 42, 43, 44, 45"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Sisi Tiaaa Waist Beads,25.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,Women's
