dataset,source,scraped_date,category,title,price_ghs,condition,region,area,location,seller_badge,description,price_outlier_flag,platform,tags
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Reliable 10kg Westpool Washing Machine,3000.0,Brand New,Greater Accra,Avenor Area,"Greater Accra, Avenor Area","Verified ID, 5+ years on Jiji","Our washing machine operates quietly , reducing noise pollution and making it perfect for homes with...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Unleash The Power Of Clean With Jid’S Trusted Products.,200.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",5+ years on Jiji,"Experience the Power of Professional Cleaning
Only with Jid — your trusted cleaning partner.",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Corner Light Decor,290.0,,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",Verified ID,Smart corner floor light Living Rooms and Bedrooms: Create a relaxing or vibrant ambiance for...,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Eco-Friendly Hydrocarbon Refrigerant With Zero Ozone Depletion.,495.0,Brand New,Greater Accra,Airport Residential Area,"Greater Accra, Airport Residential Area","Verified ID, 5+ years on Jiji",99.9% purity - disposable cylinder freon,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances","Neon Light Single Colour 5m- Purple, Pink, Warm, Blue, Orange",150.0,,Greater Accra,Dome,"Greater Accra, Dome","Verified ID, 5+ years on Jiji","5m.neon rope light
Colour
Pink
Purple
Blue
Warm.
Orange",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Asona 2.0hp Air Condition Heavy Duty Cooling Asona 2.0hp Safe Guard,4500.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"Beat the heat effortlessly with the Asano 2.0HP Air Conditioner, built with advanced cooling...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Golden Lifestyle Air Conditioners 1.5hp Air Conditioners Asano,2599.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,#one year warranty assured #R410A gas #100 copper #Affordable and durable #Visit our showroom...,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",150w Suiming Street Light,450.0,Bulk prices,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",5+ years on Jiji,"Illuminate your compound, street, market place, Church, mosque, schools, hostels, Sport centers etc...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances","10m RGB-Ic Smart Neon Rope Light – App Control, Music Sync Dream Color",270.0,,Greater Accra,Adenta,"Greater Accra, Adenta",,"10M RGB-IC Smart Neon Rope Light – App Control, Music Sync & Dream ColorTransform your space with...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Ceiling Panel Light,1350.0,,Greater Accra,Pokuase,"Greater Accra, Pokuase",Verified ID,"Ceiling panel light 
3colored light.",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Gold Quick Action Star Air Condition 1.5hp Gold Star Ac,3400.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji",Quality And Affordable One Year Warranty,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Proven Results Decakila 1200w/15l Vacuum Cleaner Decakila,1000.0,Brand New,Greater Accra,Avenor Area,"Greater Accra, Avenor Area",Verified ID,Quality and Affordable One Year Warranty,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Decorative Bladeless Ceiling Fan With Led Light And Remote Control,1999.0,,Greater Accra,Circle,"Greater Accra, Circle",,"- Application: Living Room, Dining Room, Bedroom, Study, etc
- Switch Type: Remote Control
- Light...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Decakila Water Heater,2000.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji",Quality brand New and One Year Warranty,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Redefining Comfort in Every Season With Sigma 1.5hp Mirror Ac,4000.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",3+ years on Jiji,"It reliable, affordable, quality and comes with one year warranty",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Floor Lamp/Standing Lamp,500.0,,Greater Accra,Madina,"Greater Accra, Madina",,"Floor Lamp / Standing Lamp 
Modern Design Decoration Standing Light Linen Fabric Tripod Metal Floor...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",TCL Air Conditioner Top Quality Cooling 1.5hp Split System,3800.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,Quality And Affordable One Year Warranty,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Grab Your Decakila 1600w/2.5l Vacuum Cleaner Decakila,1800.0,Brand New,Greater Accra,Avenor Area,"Greater Accra, Avenor Area",Verified ID,Quality and Affordable One Year Warranty,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances","Pearl Split Ac – Your Room’S Best Friend
Pearl Ac",3300.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Quality and affordable one year warranty,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",RGB Ambient Tube Light Bar,350.0,,Greater Accra,Labadi,"Greater Accra, Labadi",3+ years on Jiji,The RGB atmosphere light has 260° light-emitting surface and over 500 kinds of light-changing modes....,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Decakila Sandwich Maker 1200w,350.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,Quality and affordable one year warranty,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Top Tower 1.5hptcl,3799.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Quality and Affordable prices with one year warranty,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",3watts Spot Lights. All Colours,13.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,3watts spotlight all colours available,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Roch Live Smart Refrigerator Brand New,3600.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Quality and affordable one year warranty,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Flamino Twin Tub Washing Machine – Smart 41kwh Performance,2000.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Premium twin tub construction with smooth operation and efficient energy performance.,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Center Table,800.0,Brand New,Greater Accra,Ashaiman Municipal,"Greater Accra, Ashaiman Municipal","Verified ID, 3+ years on Jiji","Center Table from Best Style Carpentry.
Size:
Length 30 inches
Width 18 inches 
Height 18 inches...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Lg Electric Oven Built In,11500.0,Brand New,Greater Accra,Airport Residential Area,"Greater Accra, Airport Residential Area","Verified ID, 5+ years on Jiji","He LG WSEZM7225S2 is designed with a focus on high-capacity cooking, energy efficiency, and...",True,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Modern Decorative Ceiling Pendant Light,650.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji","Color changing ( white, warm, off white)",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Jellyfish Night Light With Speaker,199.0,,Greater Accra,West Legon,"Greater Accra, West Legon",3+ years on Jiji,Transform Your Space: Immerse yourself in the serene beauty of an underwater oasis with the Creative...,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances","Led Neon Rope Light (5m, Rgb, Smart Control)",190.0,,Greater Accra,Adenta,"Greater Accra, Adenta",,"Name: LED Neon Rope Light (5m, RGB, Smart Control)
Short Description: Decorative LED Neon Rope Light...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Square Crystal Ceiling Light .,375.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"Square Crystal Ceiling Light 
Uses E27 bulbs",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",24w Pannel Light 3colored.,120.0,,Greater Accra,Pokuase,"Greater Accra, Pokuase",Verified ID,LED panel Light 3colored.,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Portable Mini Washing Machine,580.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"*4.5kg washing capacity 
*Strong and durable 
*For both adults and kids",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Smart Hexagonal Led Lights,550.0,,Greater Accra,West Legon,"Greater Accra, West Legon",3+ years on Jiji,"The lamp is designed in a hexagonal shape, which adds a unique touch to your room decor. It also has...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Pearl 7kg Twintub Semi Auto Washing Machine,1599.0,Brand New,Greater Accra,Adabraka,"Greater Accra, Adabraka",Verified ID,"Twin Tub (Semi Auto) Washing Machine
Capacity: 7.0kg
Wash and Spin Function
Magic cleaning filter &...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Indoor and Outdoor Grass Carpet / Indoor and Outdoor Astroturf,150.0,,Greater Accra,Circle,"Greater Accra, Circle",Verified ID,"All types and kinds of Astroturf are available wholesale and retail, with more than 5 years of...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Smart Wifi Led Bulb - Tuya,150.0,,Greater Accra,Madina,"Greater Accra, Madina",3+ years on Jiji,"Color: RGBCCT
Connectivity: WIFI
Control system Software: App Remote Control
Compatible With: ...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Led Custom Message Board Bottle Presentation Led Light,2500.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji",Led Custom message board. Comes with 2set of alphabets and 2sets of numbers . Durable and long...,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Awesome Decakila Water Heater 30liters,1900.0,Brand New,Greater Accra,Avenor Area,"Greater Accra, Avenor Area","Verified ID, 5+ years on Jiji",Quality and Affordable one year warranty,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Sleep Tight Air Conditioners 1.5hp Air Conditioners Asano,2599.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"#one year warranty assured 
##R410A gas #100 copper #Affordable and durable #Visit our showroom...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",24watts Ctouch Led Panel Lights White and Multi Colored,80.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji","I have 3watts 6 watts 12watts 18watts 24watts and more panel lights at affordable prices . 
Dm or...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Modern Crystal Chandelier,950.0,,Greater Accra,Tesano,"Greater Accra, Tesano",Verified ID,"Stylish Crystal Chandelier 
3 Color Changeable 
Adjustable Height",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Original LED Strip Light 5m Multi-Colour,99.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,"-led strip light 5m
-LED strip lights with remote
-Flexible adjustable color changing led lights...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Silver Crest 5liter Rice Cooker Inner Replacement Pot,150.0,Brand New,Greater Accra,Lapaz,"Greater Accra, Lapaz","Verified ID, 5+ years on Jiji",Get your Silver Crest 5L rice cooker Inner Replacement Pot at a cool price. Limited in-stock so rush...,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Wall Light With Lampholder,100.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",5+ years on Jiji,"Quality and durable wall light, has a lampholder, can input bulb for further inquiry please call.",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Infrared Brooder Lamps For Poultry,60.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"Infrared brooder lamps,200w,250w,275w available",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Artificial Grass Carpets,135.0,,Greater Accra,Circle,"Greater Accra, Circle",Verified ID,"Affordable, high-quality grass carpets are available at both wholesale and retail prices. All...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Brand New Washing Machine Washing Machine Washing Machin,1599.0,Brand New,Greater Accra,Avenor Area,"Greater Accra, Avenor Area",Verified ID,Quality and affordable one year warranty,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",20 Butterfly Decor With Lights,100.0,,Greater Accra,Achimota,"Greater Accra, Achimota","Verified ID, 5+ years on Jiji","Butterfly sticker with lights a mixture of both double and single layers
Lights changes colours to...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Queen Size Yawn Air Bed Mattress With Inbuilt Pump,1100.0,Brand New,Greater Accra,Lapaz,"Greater Accra, Lapaz",,"Queen Size Air bed mattress 18 inches high with Inbuilt pump available in stock.
‎NB: Delivery...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Nasco 1.0 Hp Slit Air Condition New,2400.0,Brand New,Greater Accra,Adabraka,"Greater Accra, Adabraka",Verified ID,"Plain White Panel Design
Simple white exterior finish
Auto Restart
Restores previous settings...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Modern Luxury Decorative Spark Hanging Chandelier,750.0,,Greater Accra,Tesano,"Greater Accra, Tesano",Verified ID,"Modern Luxury Decorative Spark Hanging Chandelier 
3 colour Changeable 
Hight Adjustable",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances","Super Chill Energy-Saving Ac, Sigma 1.5hp Aircondition",2600.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,Enjoy powerful and fast cooling performance with this high-efficiency air conditioner designed to...,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",40cm Intelligent Induction Sensor Light,185.0,,Greater Accra,Spintex,"Greater Accra, Spintex","Verified ID, 5+ years on Jiji","40cm Intelligent Induction Sensor light for wardrobe, cabinet etc...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Magnetic Led Linear Light 600mm,250.0,,Greater Accra,Achimota,"Greater Accra, Achimota",5+ years on Jiji,TRACK LIGHTING with Aluminum body and presents 820Lm lighting performance and 25000Hours long...,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances","5-layer Shoe Rack – Waterproof, Rust-proof Heavy-duty",150.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji","Keep your home neat with this 5-layer shoe rack made from thick, durable steel. With 8 side hooks,...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Split Type (White) Midea 1.5hp Air Conditioner,4499.0,Brand New,Greater Accra,Alajo,"Greater Accra, Alajo",,"Midea 1.5hp split air conditioner, consumes less energy, low noise,strong compressor, r410a gas.One...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Butterfly Sticker With Lights,60.0,,Greater Accra,Achimota,"Greater Accra, Achimota","Verified ID, 5+ years on Jiji","Butterfly sticker with lights a mixture of both double and single layers
Lights changes colours to...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Gold Chandelier Bluetooth Fan With Light,1400.0,,Greater Accra,Pokuase,"Greater Accra, Pokuase",Verified ID,Golden hidden Bluetooth Fan with Light for your home and office work.,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Multi Color Wall Light.,120.0,,Greater Accra,Pokuase,"Greater Accra, Pokuase",Verified ID,Multi color wall light.,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Nasco 106l Double Door Fridge,2399.0,Brand New,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",Verified ID,"Nasco 106L fridge
Price GHS 2399
106 Ltrs
Black
VCM
Lock & Key
Lights
Stainless Steel
Bottom Mount...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Ssandstone Led Light With Remote,350.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Sandstone with remote,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Black Beauty Pearl Split System 1.5hp Air-Condition,2700.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji",We are located on the pokuase kwabenya A.C.P road close to china herbal hospital landmarks is...,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Fan Air Cooler,150.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,Air cooling portable fan for outdoor and indoor,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Cyclonia Iron,400.0,Brand New,Greater Accra,Burma Camp,"Greater Accra, Burma Camp",3+ years on Jiji,"About this item
Easy Glide Ceramic Coated Sole PlateAnti Drip FunctionAdjustable Temprature...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Mini Air Cooler,230.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"Mini Air cooler with fan for your Bedroom and office , living room .",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",60l Vacuum Cleaner With 3pcs Accessories Included - Wvr5a60,2400.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"Voltage: 220V-240V~50/60Hz
Input power: 2X1200W
Pure copper wire
Air flow:3.0 m3/min
Vacuum...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Brand Speaking Air Conditioner Goldstar 1.5hp Air Conditioner,2750.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Quality and Affordable prices with one year warranty assured #R410A gas #100 copper,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Fan Regulator (Regulator With Remote Control),80.0,Brand New,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",5+ years on Jiji,"Ciling fan remote control kit, small size universal ceiling fans remote, speed, light &...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances","Super Fast Washing Machine, Adorable Washing Machine",1300.0,Brand New,Greater Accra,Avenor Area,"Greater Accra, Avenor Area",Verified ID,"Adorable washing machine, strong washing machine",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Starry Night Light,160.0,,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",Verified ID,"This is a Galaxy Star Night Light Projector , a device that projects a starry night light sky &...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Executive Bladeles Ceiling Fanlight With Bluetooth and Voice Control,1730.0,,Greater Accra,Tesano,"Greater Accra, Tesano",Verified ID,"Executive Bladeless Led Ceiling Fanlight With Bluetooth connectivity, Voice Control +Remote control...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Pearl 11kg Twintub Washingmachine Semi Auto,2250.0,Brand New,Greater Accra,Adabraka,"Greater Accra, Adabraka",Verified ID,"Twin Tub (Semi Auto) Washing Machine
Capacity: 11.0kg
Wash and Spin Function
Magic cleaning filter &...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Used Gas Cooker for Sale,950.0,Used,Greater Accra,East Legon,"Greater Accra, East Legon",,"Original gas cooker for sale, everything is working perfectly well no faults at all.",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",H a 8kg Automatic Washing Machine for Home Use,4000.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Enjoy a reliable and efficient washing experience with the H&A 8KG Fully Automatic Washing Machine.,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",4 Side Wall Light,180.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"4 sides wall light
Available as posted",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Unblocker for Pipelines and Kitchen Drain,56.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",,"Unblocker for drains, sinks, washroom lines, pipe line, toilet WCs urinals and more. It break down...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Nasco 76ltrs Table Top Refrigerator,1199.0,Brand New,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle","Verified ID, 5+ years on Jiji","Nasco 76Ltrs Table Top Refrigerator
NASF1-95FL
76 Liters
Manual Defrost
Low Noise
Direct...",False,Platform A,
