dataset,source,scraped_date,category,title,price_ghs,condition,region,area,location,seller_badge,description,price_outlier_flag,platform,tags
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,iPhone 7. Complete Housing,300.0,Brand New,Greater Accra,Circle,"Greater Accra, Circle",3+ years on Jiji,"Comes with:
• The switches,
• Charging system
• Down speaker, and more",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,New Apple iPhone 15 Pro Max 256 GB Silver,8500.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"Fresh, neat and nice",True,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,New Idino Notebook Mac 512 GB,1400.0,Brand New,Western Region,Tarkwa Nsuaem,"Western Region, Tarkwa Nsuaem",Verified ID,"Very sleek 
Going for a cool price",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Appllp 4 Max,1700.0,Brand New,Greater Accra,Sege,"Greater Accra, Sege","Verified ID, 5+ years on Jiji",Brand New and Waterproof Appllp 4 Max Smartwatch for sale at cool price. The Watch Uses Sim Card and...,False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,New Samsung Galaxy Tab A9 128 GB Gray,2050.0,Brand New,Greater Accra,Circle,"Greater Accra, Circle","Verified ID, 3+ years on Jiji","Brand new, sealed in box Samsung Galaxy Tab A9 128GB 8GB RAM. This product comes with 24 months...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Uk Sim Card Available for All Verification and Calls,250.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,"We sell uk sim cards that works in 180 countries of the world including ghana. no contract, pay only...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Apple iPad Air 64 GB Silver,1200.0,Used,Greater Accra,Bubuashie,"Greater Accra, Bubuashie",,"Apple iPad Air 2 with 64gb storage
Please note: Accessories not included",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,New C idea CM7000 Plus 512 GB Black,2000.0,Brand New,Greater Accra,Spintex,"Greater Accra, Spintex",5+ years on Jiji,"C idea Android 12Tablets CM7800, 10 Inch Tablet Dual Camera Sim Tablet on Sale With Case Included...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,New Tablet 512 GB,1000.0,Brand New,Greater Accra,Circle,"Greater Accra, Circle",Popular,Smart king S13 ultra adult tarblet with wireless keyboard and optical mouse connect bia (...,False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Fitpro Waterproof Smartwatches:,200.0,Brand New,Greater Accra,Adabraka,"Greater Accra, Adabraka","Verified ID, 5+ years on Jiji",Brand New In Box With All Accessories,False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,New Idino i80 256 GB,850.0,Brand New,Greater Accra,Circle,"Greater Accra, Circle","Verified ID, 5+ years on Jiji","1Brand: idino
model: i-8 
Operating system: Android
Os version: 12
Screen size: 8 inches
Screen...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Phone Magnifying Screen,50.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,Universal Compatibility】This phone screen amplifier works with all makes and models of smartphones...,False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,X8 Unique Smart Watch With Airpods and Other Accessories,250.0,Brand New,Greater Accra,Madina,"Greater Accra, Madina",Verified ID,"Contents:
- Smartwatch
- Air Bluetooth Earbuds
- Magnetic Battery Pack
- Magnetic Charger
- USB-C...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,iPhone Back Glass All Types,100.0,Brand New,Greater Accra,Circle,"Greater Accra, Circle",,High quality iPhone backgrounds,False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Brand New Bluetooth Smart Fitness Watch,250.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji","Brand new in box fitpro t500 smart fitness tracking watch available
specifications:
*step counting
...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Smart Watch Series 10,150.0,Brand New,Greater Accra,Circle,"Greater Accra, Circle",3+ years on Jiji,Smart watch series 10,False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,New Idino Notebook Core 512 GB Black,1299.0,Brand New,Greater Accra,Circle,"Greater Accra, Circle","Popular, Quick reply","After sale service... 
Warrant options available
Spare parts service available
Android 16
10,000...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,New Idino i80 256 GB Gray,850.0,Brand New,Greater Accra,Circle,"Greater Accra, Circle",,"After sale service... 
Warrant options available
Spare parts service available
Sim support for calls...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Samsung Galaxy Tab A9+ 128 GB Black,2200.0,Used,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"SAMSUNG Tab A9+
128GB
SIM
11 Inches Screen",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Samsung Galaxy Tab S7 128 GB Black,2800.0,Used,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"Broken Sealed 
Samsung Tab S7
128gb
11 Inches Screen 
WiFi only",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Sony Xperia Z4 Tablet LTE 32 GB Black,900.0,Used,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"SONY Xperia Tab Z4
32gb/4gb Ram
10.5 Inches 
Sim/Wifi",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Samsung Galaxy Watch 7,400.0,Brand New,Greater Accra,Circle,"Greater Accra, Circle",,Experience the latest innovation in smartwatch technology with the Samsung Galaxy Watch 7. With its...,False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,RGB Microsoft Surface Pro Keyboard for 3/4/5/6/7,750.0,Brand New,Greater Accra,Circle,"Greater Accra, Circle",3+ years on Jiji,"Surface pro keyboard. Go1/Go2/Go3
Surface pro keyboard for pro 3/4/5/6/7",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Original D96 Plus Smart Watch With Airpods and Free Gift,320.0,Brand New,Greater Accra,Circle,"Greater Accra, Circle",Verified ID,Original D96 plus smart watch with AirPods and free gift for sale,False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,S26 Ultra Silicone Cases,150.0,Brand New,Greater Accra,East Legon,"Greater Accra, East Legon",5+ years on Jiji,Original silicone cases for samsung s26 ultra,False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,New Apple iPhone 13 128 GB Pink,3900.0,Brand New,Western Region,Takoradi,"Western Region, Takoradi",3+ years on Jiji,"Brand new iPhone 13 
Storage: 128 GB
Battery health:100
My WhatsApp number055*********",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,New Idino Notebook Mac 512 GB Black,1300.0,Brand New,Greater Accra,Madina,"Greater Accra, Madina","Verified ID, 5+ years on Jiji","Idino notebook mac pro Educational Tablet 10.1-inch IPS LCD, 1080p resolution. Android OS, 16GB RAM...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,New Samsung Galaxy Tab A11 128 GB Black,2150.0,Brand New,Greater Accra,Adabraka,"Greater Accra, Adabraka","Verified ID, 5+ years on Jiji","Display:
 8.7-inch tft lcd, 1340 x 800 (wxga+) resolution with a 90hz refresh rate for smoother...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Galaxy Note 20 Ultra Back Glass,270.0,Brand New,Greater Accra,Circle,"Greater Accra, Circle",3+ years on Jiji,"-Hard perfect glass for your phone 
-Same measurements for your phone 
- Different colors available",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Apple iPad Air 32 GB Gray,950.0,Used,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,IPad Air no changed part,False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Oraimo Watch 5n Smartwatch,250.0,Brand New,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",Verified ID,"Wireless HD Calling
100+ Sports Modes
2.01” Large Screen Design
One-click Health Measurement",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Universal Tablet Case With Bluetooth Keyboard,150.0,Used,Greater Accra,Tantra Hills,"Greater Accra, Tantra Hills",3+ years on Jiji,"Tablet Case with Removable Wireless Bluetooth Keyboard for iPad, Galaxy Tablet, Pixel, Other 12-13...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,New Neocore NB01A 128 GB Black,1150.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji","Nec tablet
11 inches screen size
intel celeron cpu n3350 (2cpus)
1.1ghz base~speed
128gb ssd...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,iPhone 13 Pro Max Complete Housing,750.0,Brand New,Greater Accra,Circle,"Greater Accra, Circle",3+ years on Jiji,"Comes with the switches, charging system, flashlight, down speaker, wireless charger and more",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Uk Sim Card Available,250.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,"We sell uk sim cards that works in 180 countries of the world including ghana. no contract, pay only...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Nokia T20 64 GB Blue,1600.0,Used,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"Nokia Tablet 
64gb/4gb ram
10.5 inches 
Sim",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Uk Sim Card Available In Bulk And Retail,250.0,Used,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,We sell all uk network sim cards that works in 180 countries of the world including ghana. no...,False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,New Tablet 128 GB Black,1700.0,Brand New,Greater Accra,Lapaz,"Greater Accra, Lapaz",,"10.1"" Display ,128GB Storage, 4GBRAM, 6850 mAH Battery. 5.0MP Front, 8.0MP Front, Android 13,0, 5G...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,New Tablet 256 GB Blue,1150.0,Brand New,Greater Accra,Circle,"Greater Accra, Circle","Verified ID, 3+ years on Jiji","Marvels M10 Tab available 512+16gig , 11” , Android 14 , mouse , stylus pen , charger included . We...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Xiaomi Redmi Cases And Screen Protectors,130.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"Available models :
Redmi Note 9 4G
Redmi Note 9S 4G
Redmi Note 10 4G
Redmi Note 12 Pro 4G
Redmi Note...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Apple iPad Pro 256 GB,4500.0,Used,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle","Verified ID, 3+ years on Jiji","Apple IPAD WiFi + Cellular ❤‍🔥

✅Apple IPAD 
✅12.9inch 
✅256gig Storage 
✅With Keyboard 
✅Quality...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Apple iPad Pro 11 (2021) 128 GB Gray,7000.0,Used,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle","Verified ID, 3+ years on Jiji","Apple iPad Pro 2021
Processor: M1 (3th Generation) 
Sim: WiFi + Cellular 
Storage: 128GB 
Ram:...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Oraimo Watch 5 Lite,250.0,Brand New,Greater Accra,Madina,"Greater Accra, Madina",Verified ID,"Oraimo Watch Lite featuring a 2.01"" HD screen for clear visibility and full control. Offers up to 7...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,"C92 Max Camera, Video and SIM Card Enabled Smart Watch",780.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji","C92 max smart watch now available. Has camera for pictures and video making. SIM card enable, can...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,New Samsung Galaxy Tab A9+ 128 GB Blue,3600.0,Brand New,Greater Accra,Circle,"Greater Accra, Circle",3+ years on Jiji,"Samsung A9 Tap
Comes with a Stylus pen",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Cat B35 4 GB Black,1250.0,Used,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,CAT B35 - 4GB - Black (Unlocked) - Tough Phone IP68 - USED support whatsapp wifi lte,False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Uk Sim Cards Available At An Affordable Price,250.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,"We sell lebara uk sim cards that works in 180 countries of the world including ghana. no contract,...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,All Kinds of Phone Batteries,50.0,Brand New,Greater Accra,Circle,"Greater Accra, Circle",,"All kinds of phone batteries available, original batteries.",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,New Sail Air 107 8 GB,550.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"The Sail Air kids tablet has 7'' unbreakable Screen, takes 2 sims, supports wifi and bluetooth. It...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,New Apple iPhone XR 256 GB Orange,2600.0,Brand New,Greater Accra,Madina,"Greater Accra, Madina",5+ years on Jiji,"Iphone XR to 17pro
Brand New in Box
Sealed
Factory unlocked",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Fitpro Smart Fitness Watch,200.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji","Functions:
notification: synchronous incoming messages notification from notification center in your...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,X1 Pro Gt4 Smartwatch,500.0,Brand New,Brong Ahafo,Sunyani Municipal,"Brong Ahafo, Sunyani Municipal","Verified ID, 5+ years on Jiji","Large display 43mm 1.59 inch Amoled display, Step counting、Heart rate monitoring、Blood pressure...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Android Core 2 Dual Core Smartwatch,1090.0,Brand New,Brong Ahafo,Sunyani Municipal,"Brong Ahafo, Sunyani Municipal","Verified ID, 5+ years on Jiji","Upgrade Your Wrist Game with the S13 Android Smartwatch! 
Stay connected, stylish, and in control...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Samsung S20 Back Glass Replacement,200.0,Brand New,Greater Accra,Circle,"Greater Accra, Circle","Verified ID, 5+ years on Jiji",Call for all your back covers / back glass replacements,False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,S10 Smart Watch With Island Display + Password Lock,170.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji","KW62 Max Smart watch available in stock 
Features 
* Can connect to iOS & Android
*Wireless...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Phone Watch,300.0,Brand New,Greater Accra,Madina,"Greater Accra, Madina",Verified ID,"The smart watch features a built-in camera for capturing photos, Bluetooth connectivity for calls...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Apple iPad mini (2021) 64 GB Gray,3500.0,Used,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle","Verified ID, 5+ years on Jiji",Used iPad mini 6 64gb WiFi only,False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,New Oteeto Tab 11 Pro 512 GB Black,1600.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji","10.1"" inch
display
000р
8gb ram
memory
6000mah
battery
[0'
8.0mp front
13.0mp rear
1280*800
ips...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Apple iPad Pro 11 (2024) 128 GB Silver,9500.0,Used,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle","Verified ID, 3+ years on Jiji","Apple iPad Pro M2 (4th Generation) 
WiFi + Cellular 
128GB + New Magic Keyboard USA Used 
Slightly...",True,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,C9 Ultra 2 Smart Watch 49 Mm,250.0,Brand New,Greater Accra,Circle,"Greater Accra, Circle","Verified ID, 3+ years on Jiji","Product details 
7 starp
 p9 headphone
same box packing best for gifting 
*2025 updates version*
...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,New Idino Notebook 6 512 GB,1300.0,Brand New,Greater Accra,Circle,"Greater Accra, Circle","Verified ID, 3+ years on Jiji","New Idino Notebook Boom 4G available, 512+8 sealed , supports SIM ,dual sim ,we are located at...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Huawei Honor X9b Complete LCD,950.0,Brand New,Greater Accra,Madina,"Greater Accra, Madina",Verified ID,Huawei honor x9b complete lcd,False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Dm100 4g Sim Card Watch 5mp Camera Ip67 Waterproof,3500.0,Brand New,Greater Accra,East Legon,"Greater Accra, East Legon","Verified ID, 5+ years on Jiji",Rainbvvy dm100 large screen smart watch android 7.1 os phone 3gb ram 32gb rom 5mp camera 2.86 inch...,False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,New Idino i80 256 GB,900.0,Brand New,Greater Accra,Adabraka,"Greater Accra, Adabraka","Verified ID, 5+ years on Jiji","Brand: idino
model: i-8 
Operating system: Android
Os version: 12
Screen size: 8 inches
Screen type:...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Haino Teko Fg-7 5g Sim Card Andriod Smart Watch,811.0,Brand New,Greater Accra,Kotobabi,"Greater Accra, Kotobabi",,"The Haino Teko FG-7 5G SIM Android Smart Watch is essentially a mini smartphone on your wrist.
Key...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,New Tablet 512 GB Blue,700.0,Brand New,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",3+ years on Jiji,"Kids Tablet 10.1inch 
Supports 2SIM+WIFI(5G)
Ram/Rom	16GB+512GB
We have 4 colors available.",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,New Sail Air GW760 256 GB,700.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"Sail Air W25 Tablet UNBREAKABLE SCREEN 
8GB + 256GB
Android 14 operating system 
5000MAh battery...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Power Bank,70.0,Brand New,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",3+ years on Jiji,20000 mAH Battery Power. Very good quality and fast charging. Affordable and reliable.,False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,New Itel A100C 64 GB Black,775.0,Brand New,Greater Accra,Madina,"Greater Accra, Madina",,"64gb rom 
2gb ram(6gb extended ram)
4g lte 
5000 mah battery capacity
90 hz refresh rate
6.6 inches...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Microsoft Smart Keyboard for Go/Go2/Go3/Go4,750.0,Brand New,Greater Accra,Circle,"Greater Accra, Circle",3+ years on Jiji,【Compatibility Model】Exclusively designed for Surface Go 10 inch [2018] / Surface Go 2 10.5 inch...,False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,New Bebe B88 512 GB,700.0,Brand New,Western Region,Tarkwa Nsuaem,"Western Region, Tarkwa Nsuaem",Verified ID,"Kids' tablets support SIM
 5G network comes in several colors",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,New Tablet 256 GB Blue,750.0,Brand New,Greater Accra,Circle,"Greater Accra, Circle","Verified ID, 3+ years on Jiji",This is a wifi tablet with pre installed educational programs. It has a storage capacity of 256Gb...,False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Samsung Galaxy A04e 128 GB Blue,1700.0,Used,Volta Region,Ho Municipal,"Volta Region, Ho Municipal",5+ years on Jiji,Neat but slightly used Samsung Galaxy A04e,False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,New Tablet 8 GB Blue,1100.0,Brand New,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",Verified ID,"Grab your quality and affordable Tilecc tablet 8 GB Android 13 version at cool prices 
It comes with...",False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,New Mobile Phone Red,150.0,Brand New,Greater Accra,Bubuashie,"Greater Accra, Bubuashie",,Beafon C220 flip phone,False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Memory Card 64gb,55.0,Brand New,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle",,SANDISK memory card 64GB,False,Platform A,
SG Market Price Index – Mobile Phones & Tablets,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Mobile Phones & Tablets,Crown Xt 60 Smart Watch With Free Ultra 3 Controller Game Pad,330.0,Brand New,Greater Accra,Circle,"Greater Accra, Circle",Verified ID,Crown XT 60 smart watch with free ultra 3 controller game pad for sale,False,Platform A,
