dataset,source,scraped_date,category,title,price_ghs,condition,region,area,location,seller_badge,description,price_outlier_flag,platform,tags
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,4 Lens 4g Solar Camera,1000.0,,Greater Accra,Ablekuma,"Greater Accra, Ablekuma",Verified ID,Elevate your surveillance capabilities with the state-of-the-art 4 Lens 4G LTE camera engineered for...,False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Isus Digital Electronic LCD Signature Pad [USB Power Supply],2000.0,Brand New,Greater Accra,Kwashieman,"Greater Accra, Kwashieman",5+ years on Jiji,"Isus signature pad is widely used in banks, post office, retails, securities, insurance&...",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Universal Moderm,150.0,Brand New,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",3+ years on Jiji,usb universal modern for browsing,False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Acer AP13B3K Battery,350.0,Brand New,Western Region,Takoradi,"Western Region, Takoradi",5+ years on Jiji,"Compatible part number: - 41cp6/60/78, al13b3k, ap13b3k(4icp6/60/78),ap13b3k,...",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Horn Tweeter Magnet Driver Unit - (Biggest Size),400.0,Brand New,Greater Accra,Adenta,"Greater Accra, Adenta",Verified ID,"This advert is all about horn Tweeter driver unit , extremely good
240W
400ghc for 1
800ghc a pair",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,NCTS 1000va Ups Line Interactive Smart Ups 1kva,450.0,Brand New,Greater Accra,Lapaz,"Greater Accra, Lapaz",5+ years on Jiji,"Ncts 1000va ups
1kva
2 outlet",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Laptop HP 15-dw1197nia 16GB Intel Core i7 HDD+SSD 2T,3850.0,Used,Greater Accra,Circle,"Greater Accra, Circle",Verified ID,"Hp notebook 15 intel core i7-10th generation 16gb ram 2tb Hdd + 128Gb ssd 15.6 inch, type-c port*,...",True,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Jvc Soundbar,1450.0,Brand New,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",3+ years on Jiji,"JVC soundbar, Wireless Subwoofer,
Wireless Audio | Touch Panel, 5.1 Channel 
Triple equalizer,...",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,3 Lens 4g Solar Street Camera,1000.0,,Greater Accra,Ablekuma,"Greater Accra, Ablekuma",Verified ID,"360° Solar Surveillance Camera – Ultimate Security with Solar Power
Harness the sun’s energy with...",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,5 Set Stylus Touch Screen Pens,40.0,Brand New,Greater Accra,Achimota,"Greater Accra, Achimota","Verified ID, 5+ years on Jiji","Item. Is readily available drop your number if intrested
The stylus pen is for writing, navigating,...",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Laptop Charger 90W,75.0,Brand New,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",3+ years on Jiji,Hp big pin adapter 19v 4.74a,False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,4g Car Guard / Dash Cam And Tracker  With Built In Rader,1000.0,,Greater Accra,Achimota,"Greater Accra, Achimota","Verified ID, 5+ years on Jiji","Product Features 
1. Parking Guard Mode and Dash Camera Function 
2. Dual channel Recording Front...",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,"Gotessons Monitor Arm, Aluminium, Steel, Silver, Standard",800.0,Used,Greater Accra,Lapaz,"Greater Accra, Lapaz",,"GOTESSONS Monitor arm, Aluminium, steel, Silver, Standard",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Type-C Sound Card,60.0,Brand New,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",,"This is a type c virtual 7.1 channel sound adapter,is a highly flexible audio interface which can be...",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Clearance Sales,170.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"Premium AirPods Pro (2nd generation) 
 *FEATURES:* 
 *Active Noise Cancellation
 *GPS & Rename...",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Type-C to Hdmi Adapter,70.0,Brand New,Greater Accra,Adenta,"Greater Accra, Adenta",Verified ID,USB C to HDMI Adapter 4K,False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Ps4 Game Ragnarok God of War,150.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji","Contact me for all your PS4 AND PS5 games
I have all the latest games available
All games are fully...",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Jbl Bass Speaker,7200.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",3+ years on Jiji,"This advert is all about professional jbl single sub woofer speaker,good for church ...",True,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Brand New 500gb Laptop Hard Drives Available.,200.0,Brand New,Greater Accra,Airport Residential Area,"Greater Accra, Airport Residential Area","Verified ID, 5+ years on Jiji",Brand new 500gb laptop hard drives available.,False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,1TB Laptop HDD [Brand New],450.0,Brand New,Greater Accra,Dansoman,"Greater Accra, Dansoman","Verified ID, 5+ years on Jiji","Brand New 1TB Laptop hard drive 
For Laptop and External use
For better experience always order for...",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,1tb External HDD Brand New (Wd) Element,380.0,Brand New,Greater Accra,Circle,"Greater Accra, Circle",,Nice wd external drive and many more of it are available on my chamber,False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,"14.0"" Super Slim Screen",500.0,Brand New,Greater Accra,Circle,"Greater Accra, Circle",Verified ID,"Description
14.0 Inch
Super Slim Small Connector
720p
30 pin video connector
Laptop Display...",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,10tb Hard Drive,3695.0,Brand New,Greater Accra,Achimota,"Greater Accra, Achimota",5+ years on Jiji,"10tb hard drive 
Suvillance WD",True,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,SSD Nvme 512 Gb for Upgrade,1000.0,Brand New,Greater Accra,Osu,"Greater Accra, Osu","Verified ID, 5+ years on Jiji","All hard drives were obtained from new laptops
All hard drives support laptop & desktop",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Dual Monitor Stand,450.0,Used,Greater Accra,Adenta,"Greater Accra, Adenta","Verified ID, 5+ years on Jiji","Durable Dual Monitor Stand
Firm grip
Adjustable arms
Up to 32 inches monitor
UK used",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Webcam Camera,250.0,Used,Greater Accra,Madina,"Greater Accra, Madina",5+ years on Jiji,"Logitech webcam 720p 
Max Resolution: 720p/30fps · Camera mega pixel: 0.9 · Focus type: fixed focus...",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Behringer Xair Xr18 18-Channel Digital Mixer,9000.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"Behringer X Air XR18 Digital Mixer
Compact 18-channel, 12-bus digital mixer with built-in Wi-Fi...",True,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Andriod Tv Stick,300.0,Brand New,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle",5+ years on Jiji,"Watch sports 
netflix
movies
with.smart tv stick",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,New Iproda 15.6” Pd152kpn Portable Monitor,1600.0,Brand New,Greater Accra,Burma Camp,"Greater Accra, Burma Camp",3+ years on Jiji,IProda monitors are lightweight design with a magnetic Smart Cover for easy transport offering full...,False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,"Lg Xboom Cl87,",5520.0,Brand New,Greater Accra,Airport Residential Area,"Greater Accra, Airport Residential Area","Verified ID, 5+ years on Jiji","The LG XBOOM CL87 is designed for large gatherings and home entertainment, featuring massive sound...",True,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Hp Sr04xl Battery,350.0,Brand New,Western Region,Takoradi,"Western Region, Takoradi",5+ years on Jiji,"Sr04xl sr04xl battery for hp omen 15-ce sr04070 15-dc 15-ce009la 15-ce015dx 917724-855
condition:...",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,M.2 SSD Enclosure,250.0,Brand New,Greater Accra,Madina,"Greater Accra, Madina","Verified ID, 5+ years on Jiji","Haysenser m.2 nvme ssd enclosure adapter, usb c 3.2 gen 2 (10 gbps) to nvme pci-e m-key solid state...",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Core I5 7th Gen,530.0,Used,Greater Accra,Spintex,"Greater Accra, Spintex",5+ years on Jiji,Tested and working core i5-7500 processor,False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Portable 800watt Electric Blower,220.0,Brand New,Greater Accra,Tesano,"Greater Accra, Tesano",5+ years on Jiji,"PB004 protable air blower 
100% full copper wire
800watts
13000r/min
2.8 m3/min
220-240v...",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Gevey Sim (Stable Gevey),250.0,Brand New,Greater Accra,Spintex,"Greater Accra, Spintex","Verified ID, 5+ years on Jiji",Gevey unlocks locked iphones with easy making it possible to use locked iphones without...,False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Hp Laserjet Managed Flow MFP E87650,8200.0,Refurbished,Greater Accra,Accra New Town,"Greater Accra, Accra New Town","Verified ID, 3+ years on Jiji","50 ppm 
1200 X 1200 dpi 
Print, Copy, Scan
USB facilities 
Auto duplex",True,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Original Finder for Beginners and Experts,800.0,,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",Verified ID,"Are you tired of wasting time aligning dishes with trial-and-error methods?
All the settings are...",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Martin Audio Mx20000 Amplifier 4 Channels,6500.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"Martin Audio MX20000 Power Amplifier
High-performance 4-channel power amplifier designed for...",True,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Zealot Ze41,2500.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji","The Zealot ZE41 is a high-power (250W) portable Bluetooth 5.3 party speaker released in early 2026,...",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,LED 10.1 Laptop Screen,280.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"10.1 laptop screen for dell,hp, toshiba, samsung,acer,asus sony... 
etc",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Audio Splitter Cable,50.0,Brand New,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",,High-quality 3.5mm audio splitter cable designed to connect headphones and microphone to devices...,False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Logitech Webcam C920e,1300.0,Brand New,Greater Accra,Circle,"Greater Accra, Circle",Verified ID,"Logitech C920 Hd Pro Webcam (Black) Black
Full HD 1080p video that's faster, smoother and works on...",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Apple Magic Keyboard - Numeric Keypad Version,900.0,Used,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji","Apple Magic Keyboard with Numeric Keypad: Wireless, Bluetooth, Rechargeable. Works with Mac, iPad,...",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Ps4 Shooting Games Cd,350.0,Used,Greater Accra,Ablekuma,"Greater Accra, Ablekuma","Verified ID, 5+ years on Jiji",Come and grab PS4 shooting for cool price,False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Triple Vision 4g Solar Camera,850.0,,Greater Accra,Ablekuma,"Greater Accra, Ablekuma",Verified ID,"The Smart 3-Lens 4G Solar PTZ Security Camera delivers powerful, wire-free outdoor surveillance with...",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Hp Desktop Intel Cpu Inside,1950.0,Brand New,Greater Accra,Adabraka,"Greater Accra, Adabraka",Verified ID,"Hp desktop Intel cpu inside
Mouse/keyboard/ cpu",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Sound Core by Anker Liberty 4 Nc,700.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"Activite Noise Cancellation up to 98.5%
10 hours playtime , 50 hours with case",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,HDMI Cable 30m,250.0,Brand New,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",3+ years on Jiji,Normal hdmi cable 30m,False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Zero Master V120 Argb Liquid Cooler,450.0,Brand New,Greater Accra,Santa Maria,"Greater Accra, Santa Maria","Verified ID, 5+ years on Jiji",Zero master argb liquid coolers available,False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,10tb Wd Purple Hard Drive Surveillance Hdd Original,3900.0,Brand New,Greater Accra,Tesano,"Greater Accra, Tesano",,"Wd purple drives are built for 24/7, always-on, high-definition security systems. wd purple...",True,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Canon 60d Body,3300.0,Used,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji",Camera  body only- with battery and charger,True,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,GLS 15 Rechargeable Speaker,2500.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji","2 microphone 
1 remote control 
power cable 
built-in battery",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Colourvu Smart Surveillance Video CCTV Camera 8 Channel With 500gb HDD,2699.0,,Greater Accra,Circle,"Greater Accra, Circle",Verified ID,Ack at the best second pensation 205 compression tochnology for video coding ringan Picfle...,False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Hp Blue Pin Charger,100.0,Brand New,Greater Accra,Circle,"Greater Accra, Circle",3+ years on Jiji,Original hp blue pin charger,False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Long Range Wireless Intercom (1000m) With Screen,580.0,Brand New,Greater Accra,Tesano,"Greater Accra, Tesano",Verified ID,Upgrade your home or office communication with this heavy-duty wireless intercom system. Whether you...,False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Lenovo Thinkpad T490s Heatsink Heat Sink,500.0,Brand New,Greater Accra,Burma Camp,"Greater Accra, Burma Camp",3+ years on Jiji,New cpu cooling fan with heatsink for lenovo thinkpad t490 20n2 20n3 20qh swg p/n:5h40z26562 01yu188...,False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Server Rack Cabinet,550.0,Brand New,Greater Accra,East Legon,"Greater Accra, East Legon",5+ years on Jiji,Floor and wall mount server racks and cabinets organize and secure IT equipment wherever it is...,False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Acer Yellow Pin Power Adapter,120.0,Brand New,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",,This is an original ACER power adapter with 19V power output. It’s is attached with a power cable,False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Fenvi Wifi 5 Plus Bluetooth Pcie Adapter,150.0,Brand New,Northern Region,Tamale Municipal,"Northern Region, Tamale Municipal",3+ years on Jiji,Fenvi Dual band WiFi 5ghz and 2ghz plus Bluetooth. Inbox long wifi poles. Interchangeable brackets...,False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Monitors Available For Sale,170.0,Used,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"Clean Monitors – massive stock clearance! 
upgrade your office, gaming rig, or cctv setup with...",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Hikvision CCTV 2mp Surveillance Bullet Camera,110.0,,Greater Accra,Weija,"Greater Accra, Weija",,Wholesale/Clearance price for 2mp Hikvision bullet Surveillance Camera . 2mp dome & 3k camera and...,False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,D-Link FTP Indoor Cat 6 Cable 305m,2300.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai","Verified ID, 5+ years on Jiji",D-Link FTP indoor cat 6 cable 23awg pure copper country of origin is India,False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,All Types of Laptops Screens,400.0,Brand New,Greater Accra,Circle,"Greater Accra, Circle",3+ years on Jiji,All types of laptop screens,False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,"Console Cable, Usb to Rj45",150.0,Brand New,Greater Accra,Circle,"Greater Accra, Circle",Verified ID,Console cable :6ft-usb-rs232-rj45 console cable .it’s used for debugging and configuring network...,False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,12v65ah Battery 12V 65AH 10hrs,1380.0,Brand New,Greater Accra,Tesano,"Greater Accra, Tesano",,12V 65AH Sealed Lead Acid Battery,False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,RGB Cooling Fans,100.0,Brand New,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan","Verified ID, 5+ years on Jiji",Brand new rgb cooling fans very neat and durable,False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Ps4 Games Fifa 23 Call of Duty Etc,180.0,Brand New,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan","Verified ID, 5+ years on Jiji","Four for 700 cedis all for 1,200 cedis",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Logitech C270 HD Webcam,350.0,Brand New,Greater Accra,Circle,"Greater Accra, Circle","Verified ID, 3+ years on Jiji","HD 720p video calling and HD video recording, 2.4 GigaHertz Intel Core2 Duo, 2 GB RAM,200 MB hard...",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,EA Sports FC 24 Account for PC,60.0,Brand New,Greater Accra,Lapaz,"Greater Accra, Lapaz","Verified ID, 5+ years on Jiji","The new and enhanced Career Mode offers a more profound, more immersive experience. Choose to manage...",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,D10 Smart Centurion Sliding Gate Motor,10250.0,,Greater Accra,Kwashieman,"Greater Accra, Kwashieman",5+ years on Jiji,Centurion sliding gate motor operator with backup battery,True,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Jbl Boombox 3 Wifi,8999.0,Brand New,Greater Accra,Spintex,"Greater Accra, Spintex",Verified ID,JBL BOOMBOX 3 WiFi / Bluetooth,True,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Epson Ep-804 Six Coloured Printer,3500.0,Used,Greater Accra,Kwashieman,"Greater Accra, Kwashieman","Verified ID, 5+ years on Jiji",Epson ep-804 six coloured photo printer from home(japan).,True,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,360 ° Rotation Laptop Stand With Cooling Fan.,300.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"360° adjustable design lets you rotate and tilt your laptop for the perfect viewing angle.
Ergonomic...",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Game Set 5in1 Headset Keyboard Mouse Pad Speaker And Mouse,520.0,Brand New,Greater Accra,Circle,"Greater Accra, Circle",Verified ID,"This is a 5-in-1 Gaming Combo Set (sometimes sold as TF580 Gameset 5-in-1 or a similar name).
 What...",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Ps5 Games Accounts,200.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji",We hv all kinds of Playstation 5 and ps4 games account here available at very affordable prices....,False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Hp 10m Wired Mouse,25.0,Brand New,Greater Accra,Dzorwulu,"Greater Accra, Dzorwulu","Verified ID, 5+ years on Jiji","Brand New Wired Mouse 
Compatible with all operating systems
Slick and lightweight 
Please call us...",False,Platform A,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Kaspersky STANDARD 3 Devices 3 Year,380.0,,Greater Accra,Achimota,"Greater Accra, Achimota",,,False,Platform B,Windows
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Kaspersky Plus Internet Security 2024,400.0,,Greater Accra,Achimota,"Greater Accra, Achimota",,,False,Platform B,Windows
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Qualtyl Lg 50 Inch Uhd Ai Smart Tv With Magic Remote -50ua85006la,6599.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"50 inches, Brand New"
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,"Ubiquiti Unifi 7 Long-Range Access Point Wi-Fi 7 Dual-Band , 4.98gbps",2750.0,Brand New,Greater Accra,Osu,"Greater Accra, Osu",,,False,Platform B,"UniFi, Brand New"
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Security Car Convex Mirror,250.0,,Greater Accra,Osu,"Greater Accra, Osu",,,False,Platform B,
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Vclub Cc / Vclubcc Activated Account,600.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,Windows
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,1year Amazon Prime Account Available,600.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,iOS
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Stripchat Gift Card. Any Amount,100.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,iOS
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Iptv Accounts,80.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,Windows
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,New HP OmniBook 5 Flip 14-fp0023dx 16GB Intel Core Ultra 7 SSD 512GB,9900.0,Brand New,Greater Accra,Achimota,"Greater Accra, Achimota",,,False,Platform B,"Brand New, Intel Core Ultra 7, 14"""
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,EA Access (Any Amount),100.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,iOS
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Netflix Gift Cards Available.,100.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,iOS
SG Market Price Index – Electronics,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Electronics,Epson Powerlite 109w 4000 Lumen,3000.0,Used,Greater Accra,Achimota,"Greater Accra, Achimota",,,False,Platform B,Used
