dataset,source,scraped_date,category,title,price_ghs,condition,region,area,location,seller_badge,description,price_outlier_flag,platform,tags
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Mazda Cx Airbag Complete,4800.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",Verified ID,Genuine complete airbags for Mazda CX5 2********* 2018 2019 2020 2021 2022 model sports type. It’s...,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Audio Car Tape With Pendrive Slot and Bluetooth,300.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",3+ years on Jiji,"This is a brand new audio car tape specially designed. It has Bluetooth, Pendrive, aux and fm. Brand...",False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Toyota Echo Compressor for Yaris,1500.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",Verified ID,Toyota echo compressor for yaris,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Toyota Voxy Front Shock Absorber,1300.0,Used,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",Verified ID,Offers reliability through confort ride,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,"Front and Back Beams N Shocks of Korean, American Cars Etc",800.0,Used,Greater Accra,Kaneshie,"Greater Accra, Kaneshie","Verified ID, 5+ years on Jiji","Front and back beams of all cars, American, Korean, Japan etc... homeused. shocks, lowerarms...",False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Car Jump Starter,761.0,Brand New,Greater Accra,Achimota,"Greater Accra, Achimota",,"*Jump Starter & Air Compressor – Your Ultimate Roadside Companion*
*Key Features*
- *Jump Starter*:...",False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Tyres for Every Vehicle Brand at Competitive Prices,1000.0,Brand New,Greater Accra,Spintex,"Greater Accra, Spintex","Verified ID, 5+ years on Jiji","Need new tires? we've got your size!
all sizes. all vehicles. all major brands.
​from compact cars...",False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Power Steering Motor,700.0,Used,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",Verified ID,Power steering pump for all cars available...,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Front Bumper Optima 2012-2014,4500.0,Used,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",,Available as seen quality item,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,"Accord 2013,2014,2015 Headlights Pair",2000.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",Verified ID,"Honda Accord 2014 headlights 
Left and Right",False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Mercedes-Benz C230 2005 Gray,90000.0,Used,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",3+ years on Jiji,2005 Mercedes Benz C230 for sale,True,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Reverse Camera for Cars (High Resolution),150.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai","Verified ID, 5+ years on Jiji",High resolution reverse camera customized for car Android Screens. Quality images from rear view...,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Front Grill Elantra Gt 2013-2016,2500.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",,Available as seen quality item,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,We Deliver Original Oxygen Sensors for Honda Toyota Benz,450.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",,We sell all kinds of car sensors...,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Honda Accord 2019 -2020 Door’S,3500.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",,Honda Accord 2019 -2020 Door’S,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Range Rover Sports 15/ 17 Water Reservoir Tank,1400.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",Verified ID,Original high quaity reservoir tank for al kinds of landrover and range Rover cars at affordable is...,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Quality Android Car Tape For Chevrolet Spark 2010 To 2014,1200.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai","Verified ID, 5+ years on Jiji","No alterations. 
Crystal-clear, vibrant visuals on this sleek touchscreen. 
With an inbuilt Dolby...",False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Universal Set of Automotive Plastic Retainer Clips and Fasteners,50.0,Brand New,Volta Region,Ho Municipal,"Volta Region, Ho Municipal",Verified ID,Universal set of automotive plastic retainer clips and fasteners used for car body repair and...,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Hyundai Abs Motor for Elantra Touring Excellent Home Used,1200.0,Used,Greater Accra,Spintex,"Greater Accra, Spintex","Verified ID, 5+ years on Jiji","Home used imported abs motor for elantra cars
Elantra touring
Perfect condition 
Imported from...",False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Honda Accord 2018 to 2023 Front Hub.,3200.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",5+ years on Jiji,We have many foreign used and brand new honda parts instock selling at shop.,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Fan Belt and Adjuster Available,600.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",5+ years on Jiji,"All kinds of Fan Belt and Adjuster roller. Toyota,Nissan, Honda,Hyundai,Kia and more available 
We...",False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Vitz Engine,22000.0,Used,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai","Verified ID, 5+ years on Jiji",Toyota Vitz engine available and gear box,True,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Mitsubishi Mirage Mirrors,900.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",,Mitsubishi mirage side mirror both with light and without lights available,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Honda HRV 2015-2020 Front Bumper Bracket Pair,400.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",,Honda Hrv 2015-2020 Front Bumper Bracket pair,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,"2002-2009 Camry, Rav4 Scion, Lexus Engine",15500.0,Used,Greater Accra,Haatso,"Greater Accra, Haatso",,"Fresh home Toyota Camry, Rav4, Scion & Lexus engine.",True,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,5.5 Horsepower Commercial Pressure Washer With Gun for Washing Bay,11000.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji",Brand new 5.5 horse power single phase or three phase high pressure car washing base machine with...,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Fuel System Cleaner/Catalytic Cleaner,70.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,Gum out Regane High Mileage Fuel System Cleaner reduces friction in the upper cylinder to improve...,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,"Honda Civic 2016,2017,2018,2019,2021 Under Cover,Under Panel",800.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",5+ years on Jiji,We have many genuine honda parts in stock!,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Car Rim Spacers,2000.0,Brand New,Greater Accra,Darkuman,"Greater Accra, Darkuman","Verified ID, 5+ years on Jiji",Original rim spacers for cars available,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Boot Light Cross 2022-2024,2000.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",,Available as seen quality item,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Camry Spider Front Cut,15000.0,Used,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai","Verified ID, 3+ years on Jiji","Item is original and affordable it can be delivered to any location nationwide 
Note: it comes with...",True,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Power Steering Motor/Power Steering Pump for All Cars,1200.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",Verified ID,Power Steering Motor/Power Steering Pump for All Cars . Payment on delivery,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Universal Fuel Pump,350.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",,Fuel pump for All cars,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Car Battery 13 Plate Bosch Batteries- Battery,690.0,Brand New,Greater Accra,Avenor Area,"Greater Accra, Avenor Area","Verified ID, 5+ years on Jiji","All sizes in stock 
13 plate Bosch battery 
Start your car on ignition 
Free delivery and services...",False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Tricycle 2021 Green,18000.0,Used,Greater Accra,Oyarifa,"Greater Accra, Oyarifa",,2021 registered tricycle for sale,True,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Kia Optima 2013-15 Ignition Coil Original. Korean.,130.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",Verified ID,I Am A Dealer In All Kinds Of Automobile Parts And Spare Parts.,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,GPS Tracker Car Tracker / Tracking Device,550.0,Brand New,Greater Accra,Tesano,"Greater Accra, Tesano",,Helps you track your car wherever ever it is ... possible for you to turn off engine... makes your...,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,"Mitsubishi Outlander 2016,2017,2018,2019,2020,2021 Headlight",2300.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",,Deals In All Kinds Of Foreign Used And Brand New Car Spare Parts.You Can Call Or...,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Outlander 2016...20 Running Board,1300.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai","Verified ID, 3+ years on Jiji",Original and high quality,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Honda Civic 2016-2017-2018-2019-2020-2021 Front Bumper Complete,7500.0,Used,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",Verified ID,Original goods from UA,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,"Tire Pressure Sensor Available (Toyota,Nissan,Ford,Benz Etc",300.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",5+ years on Jiji,Pickup or delivery service available nationwide,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Car Dash Camera,250.0,Brand New,Greater Accra,Ablekuma,"Greater Accra, Ablekuma",Verified ID,"Capture every detail of your journey with this high-performance, dual-lens dash camera system....",False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,V9 -5000w Led Headlight Kit,170.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",,Original X-WILL TOP LED Headlight bulbs with 5000w super brightness turn your night Journey to day...,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Retractable Car Sunshade Available,225.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai","Verified ID, 5+ years on Jiji",Retractable Car SunShade Available for all cars,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Acura RDX 2018-2023 Airbag Cover,750.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai","Verified ID, 3+ years on Jiji",Available as seen payment on delivery is accepted within Accra,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Toyota Corolla 2014 Front Hub Complete Original,1300.0,Used,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",Verified ID,Dealer in genuine car  parts only,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,"Lexus Lx 570 2015,2016,2017,2018,2019,2020,2021,2022 Headlight",15000.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",,"Lexus LX 570 2015,2016,2017,2018,2019,2020,2021,2022 headlight available",True,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Nissan Rogue 2010 Boot Sensor Or Opener,600.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",Verified ID,Nissan Rogue 2010 boot sensor or opener,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Kia Sportage 2005/8 Headlight Pair.,750.0,Used,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",5+ years on Jiji,Dealers in lighting system.,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Hyundai Tucson - All Kinds of Boot Shock Absorber,300.0,Used,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",,Deals In All Kinds Of Foreign Used And Brand New Car Spare Parts.You Can Call Or...,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Promotion! 195R14C Zextour Brand New,550.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",3+ years on Jiji,"Wholesale prices 
Quality and affordable",False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Nissan Mass Airflow Meter Sensor Original,350.0,Used,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",Verified ID,Dealer in genuine car  parts only,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Ingco Air Compressor 15l,1350.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji","Voltage:220-240V~50Hz Input power: 1100W(1.5HP) Tank:15L(4Gal)
Oil free system
Noise: 67db
Aluminium...",False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Home Used Benz 17 Silver,4500.0,Used,Greater Accra,Darkuman,"Greater Accra, Darkuman",Verified ID,This rim has 5 holes and a PCD of 5x112.,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Original White Light H4 LED (4 Sided Light) Bulb,200.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai","Verified ID, 3+ years on Jiji","Original high quality H4 (4sided) LED light Available for sale at a cool price 
It is pure white and...",False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Toyota Camry 2009-11 Clock Spiral Cable. (Horn Plate).,200.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai","Verified ID, 5+ years on Jiji",I Am A Dealer In Genuine Auto Parts. Original Parts Only.,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Matiz 3 Door Sheds and Bootcards for Sale,150.0,Used,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",5+ years on Jiji,Matiz 3 doorsheds and bootcard for sale at affordable prices,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Mazda 6 2014-2018  Water Tank/Radiator,1800.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",Verified ID,Brand new Radiator replacement for Mazda 6 2014 2015 2016 2017 2018 model .it is made with good...,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Volkswagen Passat SE with Sunroof 2013 Gray,140000.0,Foreign Used,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",3+ years on Jiji,Excellent car with no issues at all automatic power windows leather seats heated seats sunroof alloy...,True,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,2010 -2017 Toyota Corolla Engine Clean,16000.0,Used,Greater Accra,Spintex,"Greater Accra, Spintex",Verified ID,"Genuine Toyota 1.8L engine, Toyota Corolla Perfect direct drop-in replacement for Corolla 2014,...",True,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,All Kinds of Vehicle Fan Belt and Timing Belt,150.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai","Verified ID, 5+ years on Jiji","Dealers in all kinds of fan and timing belt for all cars. ford, chevrolet , toyota , nissan, volvo,...",False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Oxygen Sensor for Honda Accord and Civic Available,400.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",,We sell all car sensors,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Audi A4 Complete Front Bumper,5000.0,Used,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",Verified ID,Audi A4 complete front bumper,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Chevrolet Spark Front Shock Absorber,800.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai","Verified ID, 5+ years on Jiji","#symtoms of failing shock absorbers.
a. excessive bouncing , swerving and diving.
b. uneven tie...",False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Toyota Corrola Engine 1zz,20000.0,Used,Greater Accra,Adenta,"Greater Accra, Adenta",3+ years on Jiji,"1.8 lit Toyota corrola engine. Runs through 2000 to 2010 models. It also picks other models, like...",True,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,New Single Din Android Car Tape (9'' Screen),1200.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",Verified ID,"Made for car have small space.
Compatible with both Android and iPhone. 
It shows high-quality...",False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,Toyota Parking Sensor,1300.0,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",Verified ID,Avaliable for all Toyota cars from 2020-25,False,Platform A,
SG Market Price Index – Vehicles,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Vehicles,All Kinds of Shafts Both Home Used and Brand New Available,1800.0,Used,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",3+ years on Jiji,Looking for original car spare parts or a complete Front and Back shocks for sale both brand new and...,False,Platform A,
